County-Year,Population,Index Count,Index Rate,Violent Count,Violent Rate,Property Count,Property Rate,State,Cluster,Violent %,Property %
Ulster-1996.0,169009.0,4548.0,2691.0,592.0,350.3,3956.0,2340.7,NY,1,13.016710642040458,86.98328935795955
Ulster-1997.0,168558.0,4880.0,2895.1,629.0,373.2,4251.0,2522.0,NY,1,12.889344262295083,87.11065573770492
Ulster-1998.0,167283.0,4207.0,2514.9,543.0,324.6,3664.0,2190.3,NY,1,12.907059662467315,87.09294033753268
Ulster-1999.0,166546.0,4072.0,2445.0,389.0,233.6,3683.0,2211.4,NY,1,9.553045186640471,90.44695481335953
Ulster-2000.0,174463.0,3963.0,2271.5,401.0,229.8,3562.0,2041.7,NY,1,10.118597022457735,89.88140297754227
Ulster-2001.0,178076.0,3500.0,1965.5,359.0,201.6,3141.0,1763.9,NY,1,10.257142857142858,89.74285714285715
Ulster-2002.0,179445.0,4106.0,2288.2,525.0,292.6,3581.0,1995.6,NY,1,12.786166585484656,87.21383341451534
Ulster-2003.0,180292.0,4026.0,2233.0,582.0,322.8,3444.0,1910.2,NY,1,14.456035767511178,85.54396423248882
Ulster-2004.0,181460.0,3905.0,2152.0,467.0,257.4,3438.0,1894.6,NY,1,11.959026888604352,88.04097311139564
Ulster-2005.0,182039.0,4062.0,2231.4,558.0,306.5,3504.0,1924.9,NY,1,13.737075332348597,86.2629246676514
Ulster-2006.0,183182.0,3919.0,2139.4,512.0,279.5,3407.0,1859.9,NY,1,13.064557285021689,86.93544271497831
Ulster-2007.0,182932.0,3473.0,1898.5,455.0,248.7,3018.0,1649.8,NY,1,13.101065361359055,86.89893463864095
Ulster-2008.0,182305.0,3670.0,2013.1,459.0,251.8,3211.0,1761.3,NY,1,12.506811989100816,87.49318801089917
Ulster-2009.0,182041.0,3898.0,2141.3,445.0,244.5,3453.0,1896.8,NY,1,11.41611082606465,88.58388917393535
Ulster-2010.0,179764.0,3840.0,2136.1,408.0,227.0,3432.0,1909.2,NY,1,10.625,89.375
Ulster-2011.0,183313.0,3772.0,2057.7,335.0,182.7,3437.0,1874.9,NY,1,8.881230116648993,91.118769883351
Ulster-2012.0,183433.0,3943.0,2149.6,279.0,152.1,3664.0,1997.5,NY,1,7.075830585848339,92.92416941415166
Ulster-2013.0,181804.0,3582.0,1970.3,294.0,161.7,3288.0,1808.5,NY,1,8.207705192629817,91.79229480737018
Ulster-2014.0,180937.0,3262.0,1802.8,293.0,161.9,2969.0,1640.9,NY,1,8.982219497240957,91.01778050275904
Ulster-2015.0,179613.0,3011.0,1676.4,304.0,169.3,2707.0,1507.1,NY,1,10.096313517103953,89.90368648289605
Ulster-2016.0,178502.0,2644.0,1481.2,297.0,166.4,2347.0,1314.8,NY,0,11.232980332829047,88.76701966717096
Ulster-2017.0,179106.0,2572.0,1436.0,289.0,161.4,2283.0,1274.7,NY,0,11.236391912908243,88.76360808709177
Ulster-2018.0,175637.0,2262.0,1287.9,283.0,161.1,1979.0,1126.8,NY,0,12.511052166224578,87.48894783377543
Ulster-2019.0,177151.0,2114.0,1193.3,258.0,145.6,1856.0,1047.7,NY,0,12.204351939451277,87.79564806054873
Ulster-2020.0,175918.0,1895.0,1077.2,226.0,128.5,1669.0,948.7,NY,0,11.926121372031663,88.07387862796834
Warren-1990.0,59209.0,2506.0,4232.5,285.0,481.3,2221.0,3751.1,NY,1,11.372705506783719,88.62729449321628
Warren-1991.0,59429.0,2721.0,4578.6,298.0,501.4,2423.0,4077.1,NY,1,10.951855935317898,89.0481440646821
Warren-1992.0,59628.0,2872.0,4816.5,373.0,625.5,2499.0,4191.0,NY,1,12.987465181058496,87.0125348189415
Warren-1993.0,60776.0,2749.0,4523.2,302.0,496.9,2447.0,4026.3,NY,1,10.985813022917425,89.01418697708257
Warren-1994.0,60682.0,2349.0,3871.0,278.0,458.1,2071.0,3412.9,NY,1,11.834823329076203,88.1651766709238
Warren-1995.0,61223.0,2358.0,3851.5,281.0,459.0,2077.0,3392.5,NY,1,11.91687871077184,88.08312128922816
Warren-1996.0,61387.0,2320.0,3779.3,201.0,327.4,2119.0,3451.9,NY,1,8.663793103448276,91.33620689655172
Warren-1997.0,61224.0,2029.0,3314.1,133.0,217.2,1896.0,3096.8,NY,1,6.554953178905865,93.44504682109414
Warren-1998.0,62023.0,2076.0,3347.1,143.0,230.6,1933.0,3116.6,NY,1,6.8882466281310215,93.11175337186897
Warren-1999.0,61333.0,1705.0,2779.9,109.0,177.7,1596.0,2602.2,NY,1,6.392961876832845,93.60703812316716
Warren-2000.0,64074.0,1774.0,2768.7,110.0,171.7,1664.0,2597.0,NY,1,6.200676437429538,93.79932356257046
Warren-2001.0,63419.0,1772.0,2794.1,101.0,159.3,1671.0,2634.9,NY,1,5.699774266365688,94.3002257336343
Warren-2002.0,63907.0,1892.0,2960.6,122.0,190.9,1770.0,2769.6,NY,1,6.4482029598308666,93.55179704016913
Warren-2003.0,64015.0,1600.0,2499.4,135.0,210.9,1465.0,2288.5,NY,1,8.4375,91.5625
Warren-2004.0,64840.0,1457.0,2247.1,98.0,151.1,1359.0,2095.9,NY,1,6.72614962251201,93.27385037748799
Warren-2005.0,65240.0,1566.0,2400.4,89.0,136.4,1477.0,2263.9,NY,1,5.683269476372925,94.31673052362709
Warren-2006.0,65724.0,1817.0,2764.6,112.0,170.4,1705.0,2594.2,NY,1,6.164006604292791,93.8359933957072
Warren-2007.0,66304.0,1629.0,2456.9,109.0,164.4,1520.0,2292.5,NY,1,6.6912216083486795,93.30877839165132
Warren-2008.0,66478.0,1614.0,2427.9,111.0,167.0,1503.0,2260.9,NY,1,6.877323420074349,93.12267657992564
Warren-2009.0,66247.0,1444.0,2179.7,77.0,116.2,1367.0,2063.5,NY,1,5.3324099722991685,94.66759002770083
Warren-2010.0,65549.0,1297.0,1978.7,99.0,151.0,1198.0,1827.6,NY,1,7.632999228989977,92.36700077101003
Warren-2011.0,66002.0,1494.0,2263.6,107.0,162.1,1387.0,2101.5,NY,1,7.161981258366801,92.83801874163319
Warren-2012.0,66186.0,1430.0,2160.6,125.0,188.9,1305.0,1971.7,NY,1,8.741258741258742,91.25874125874127
Warren-2013.0,65566.0,1297.0,1978.2,53.0,80.8,1244.0,1897.3,NY,1,4.086353122590594,95.9136468774094
Warren-2014.0,65353.0,1209.0,1850.0,40.0,61.2,1169.0,1788.7,NY,1,3.3085194375516958,96.6914805624483
Warren-2015.0,64672.0,1090.0,1685.4,108.0,167.0,982.0,1518.4,NY,1,9.908256880733946,90.09174311926606
Warren-2016.0,64064.0,1201.0,1874.7,112.0,174.8,1089.0,1699.9,NY,1,9.325562031640299,90.6744379683597
Warren-2017.0,64530.0,1079.0,1672.1,107.0,165.8,972.0,1506.3,NY,1,9.916589434661724,90.08341056533827
Warren-2018.0,63165.0,953.0,1508.7,96.0,152.0,857.0,1356.8,NY,1,10.073452256033578,89.92654774396642
Warren-2019.0,63740.0,729.0,1143.7,84.0,131.8,645.0,1011.9,NY,0,11.522633744855968,88.47736625514403
Warren-2020.0,63351.0,742.0,1171.3,77.0,121.5,665.0,1049.7,NY,0,10.377358490566039,89.62264150943396
Washington-1990.0,59330.0,1412.0,2379.9,180.0,303.4,1232.0,2076.5,NY,1,12.747875354107649,87.25212464589235
Washington-1991.0,59548.0,1502.0,2522.3,209.0,351.0,1293.0,2171.4,NY,1,13.914780292942744,86.08521970705726
Washington-1992.0,59745.0,1352.0,2263.0,189.0,316.3,1163.0,1946.6,NY,1,13.979289940828401,86.0207100591716
Washington-1993.0,60747.0,1308.0,2153.2,215.0,353.9,1093.0,1799.3,NY,1,16.43730886850153,83.56269113149847
Washington-1994.0,60651.0,1292.0,2130.2,197.0,324.8,1095.0,1805.4,NY,1,15.247678018575852,84.75232198142415
Washington-1995.0,60674.0,1395.0,2299.2,162.0,267.0,1233.0,2032.2,NY,1,11.612903225806452,88.38709677419355
Washington-1996.0,60834.0,1150.0,1890.4,62.0,101.9,1088.0,1788.5,NY,1,5.391304347826087,94.6086956521739
Washington-1997.0,60670.0,1298.0,2139.4,194.0,319.8,1104.0,1819.7,NY,1,14.946070878274268,85.05392912172573
Washington-1998.0,60816.0,1375.0,2260.9,247.0,406.1,1128.0,1854.8,NY,1,17.963636363636365,82.03636363636365
Washington-1999.0,60552.0,1122.0,1853.0,193.0,318.7,929.0,1534.2,NY,1,17.20142602495544,82.79857397504456
Washington-2000.0,62718.0,1111.0,1771.4,206.0,328.5,905.0,1443.0,NY,1,18.54185418541854,81.45814581458146
Washington-2001.0,61154.0,960.0,1569.8,195.0,318.9,765.0,1250.9,NY,1,20.3125,79.6875
Washington-2002.0,61624.0,1123.0,1822.3,213.0,345.6,910.0,1476.7,NY,1,18.96705253784506,81.03294746215495
Washington-2003.0,61299.0,1016.0,1657.4,185.0,301.8,831.0,1355.7,NY,1,18.208661417322837,81.79133858267717
Washington-2004.0,61991.0,774.0,1248.6,86.0,138.7,688.0,1109.8,NY,0,11.11111111111111,88.88888888888889
Washington-2005.0,62897.0,909.0,1445.2,97.0,154.2,812.0,1291.0,NY,0,10.671067106710671,89.32893289328932
Washington-2006.0,63193.0,1073.0,1698.0,96.0,151.9,977.0,1546.1,NY,1,8.946877912395154,91.05312208760485
Washington-2007.0,63536.0,1003.0,1578.6,128.0,201.5,875.0,1377.2,NY,1,12.761714855433699,87.23828514456629
Washington-2008.0,62944.0,911.0,1447.3,119.0,189.1,792.0,1258.3,NY,0,13.062568605927552,86.93743139407245
Washington-2009.0,62991.0,769.0,1220.8,60.0,95.3,709.0,1125.6,NY,0,7.802340702210664,92.19765929778933
Washington-2010.0,62227.0,884.0,1420.6,93.0,149.5,791.0,1271.2,NY,0,10.520361990950226,89.47963800904978
Washington-2011.0,63500.0,866.0,1363.8,96.0,151.2,770.0,1212.6,NY,0,11.085450346420323,88.91454965357968
Washington-2012.0,63506.0,970.0,1527.4,78.0,122.8,892.0,1404.6,NY,1,8.041237113402062,91.95876288659794
Washington-2013.0,62893.0,882.0,1402.4,71.0,112.9,811.0,1289.5,NY,0,8.049886621315192,91.9501133786848
Washington-2014.0,63134.0,685.0,1085.0,60.0,95.0,625.0,990.0,NY,0,8.75912408759124,91.24087591240875
Washington-2015.0,62016.0,614.0,990.1,91.0,146.7,523.0,843.3,NY,0,14.82084690553746,85.17915309446255
Washington-2016.0,61610.0,595.0,965.8,97.0,157.4,498.0,808.3,NY,0,16.30252100840336,83.69747899159664
Washington-2017.0,61690.0,541.0,877.0,91.0,147.5,450.0,729.5,NY,0,16.820702402957487,83.1792975970425
Washington-2018.0,60229.0,460.0,763.8,83.0,137.8,377.0,625.9,NY,0,18.043478260869566,81.95652173913044
Washington-2019.0,60599.0,344.0,567.7,82.0,135.3,262.0,432.4,NY,0,23.837209302325583,76.16279069767442
Washington-2020.0,60583.0,366.0,604.1,87.0,143.6,279.0,460.5,NY,0,23.770491803278688,76.22950819672131
Wayne-1990.0,89123.0,2604.0,2921.8,179.0,200.8,2425.0,2721.0,NY,1,6.874039938556067,93.12596006144393
Wayne-1991.0,89454.0,3093.0,3457.6,197.0,220.2,2896.0,3237.4,NY,1,6.369220821209182,93.63077917879082
Wayne-1992.0,89754.0,2960.0,3297.9,187.0,208.3,2773.0,3089.6,NY,1,6.317567567567567,93.68243243243242
Wayne-1993.0,91752.0,2839.0,3094.2,178.0,194.0,2661.0,2900.2,NY,1,6.269813314547376,93.73018668545262
Wayne-1994.0,91607.0,2702.0,2949.6,203.0,221.6,2499.0,2728.0,NY,1,7.512953367875648,92.48704663212435
Wayne-1995.0,92816.0,2333.0,2513.6,183.0,197.2,2150.0,2316.4,NY,1,7.843977711101586,92.15602228889841
Wayne-1996.0,93063.0,2056.0,2209.3,136.0,146.1,1920.0,2063.1,NY,1,6.614785992217899,93.3852140077821
Wayne-1997.0,92812.0,2143.0,2309.0,136.0,146.5,2007.0,2162.4,NY,1,6.346243583761082,93.65375641623892
Wayne-1998.0,95493.0,2196.0,2299.6,130.0,136.1,2066.0,2163.5,NY,1,5.919854280510018,94.08014571948998
Wayne-1999.0,95088.0,1953.0,2053.9,109.0,114.6,1844.0,1939.3,NY,1,5.581157194060419,94.41884280593959
Wayne-2000.0,99615.0,2151.0,2159.3,121.0,121.5,2030.0,2037.8,NY,1,5.625290562529056,94.37470943747094
Wayne-2001.0,93938.0,2113.0,2249.4,139.0,148.0,1974.0,2101.4,NY,1,6.578324656885943,93.42167534311405
Wayne-2002.0,94660.0,2020.0,2134.0,135.0,142.6,1885.0,1991.3,NY,1,6.683168316831684,93.31683168316832
Wayne-2003.0,94238.0,2255.0,2392.9,145.0,153.9,2110.0,2239.0,NY,1,6.430155210643015,93.56984478935698
Wayne-2004.0,93909.0,2182.0,2323.5,197.0,209.8,1985.0,2113.7,NY,1,9.028414298808432,90.97158570119157
Wayne-2005.0,93995.0,2218.0,2359.7,171.0,181.9,2047.0,2177.8,NY,1,7.709648331830478,92.29035166816952
Wayne-2006.0,92018.0,2267.0,2463.6,165.0,179.3,2102.0,2284.3,NY,1,7.2783414203793555,92.72165857962065
Wayne-2007.0,92504.0,1784.0,1928.6,162.0,175.1,1622.0,1753.4,NY,1,9.080717488789238,90.91928251121077
Wayne-2008.0,90960.0,2008.0,2207.6,185.0,203.4,1823.0,2004.2,NY,1,9.213147410358566,90.78685258964143
Wayne-2009.0,91270.0,1774.0,1943.7,140.0,153.4,1634.0,1790.3,NY,1,7.891770011273957,92.10822998872604
Wayne-2010.0,90027.0,1966.0,2183.8,169.0,187.7,1797.0,1996.1,NY,1,8.59613428280773,91.40386571719226
Wayne-2011.0,94193.0,1709.0,1814.4,141.0,149.7,1568.0,1664.7,NY,1,8.250438853130486,91.74956114686952
Wayne-2012.0,93940.0,1843.0,1961.9,132.0,140.5,1711.0,1821.4,NY,1,7.162235485621269,92.83776451437873
Wayne-2013.0,92809.0,1842.0,1984.7,153.0,164.9,1689.0,1819.9,NY,1,8.306188925081432,91.69381107491856
Wayne-2014.0,92302.0,1604.0,1737.8,112.0,121.3,1492.0,1616.4,NY,1,6.982543640897755,93.01745635910224
Wayne-2015.0,91455.0,1644.0,1797.6,203.0,222.0,1441.0,1575.6,NY,1,12.347931873479318,87.65206812652067
Wayne-2016.0,90389.0,1623.0,1795.6,160.0,177.0,1463.0,1618.6,NY,1,9.858287122612445,90.14171287738756
Wayne-2017.0,90519.0,1495.0,1651.6,189.0,208.8,1306.0,1442.8,NY,1,12.642140468227424,87.35785953177258
Wayne-2018.0,88547.0,1483.0,1674.8,173.0,195.4,1310.0,1479.4,NY,1,11.665542818610925,88.33445718138908
Wayne-2019.0,89121.0,1225.0,1374.5,169.0,189.6,1056.0,1184.9,NY,0,13.795918367346937,86.20408163265306
Wayne-2020.0,88933.0,1342.0,1509.0,171.0,192.3,1171.0,1316.7,NY,1,12.742175856929954,87.25782414307004
Westchester-1990.0,874866.0,38145.0,4360.1,3871.0,442.5,34274.0,3917.6,NY,1,10.148119019530737,89.85188098046926
Westchester-1991.0,878128.0,37118.0,4226.9,3933.0,447.9,33185.0,3779.1,NY,1,10.595937281103508,89.4040627188965
Westchester-1992.0,881073.0,34275.0,3890.1,3722.0,422.4,30553.0,3467.7,NY,1,10.859226841721371,89.14077315827863
Westchester-1993.0,886086.0,32727.0,3693.4,3840.0,433.4,28887.0,3260.1,NY,1,11.733431111925933,88.26656888807408
Westchester-1994.0,884719.0,31166.0,3522.7,3632.0,410.5,27534.0,3112.2,NY,1,11.653725213373548,88.34627478662645
Westchester-1995.0,887306.0,31001.0,3493.8,3572.0,402.6,27429.0,3091.3,NY,1,11.522208961001258,88.47779103899875
Westchester-1996.0,889681.0,29486.0,3314.2,3227.0,362.7,26259.0,2951.5,NY,1,10.944176897510683,89.05582310248931
Westchester-1997.0,887311.0,28601.0,3223.3,3146.0,354.6,25455.0,2868.8,NY,1,10.999615398063005,89.000384601937
Westchester-1998.0,898102.0,25977.0,2892.4,2994.0,333.4,22983.0,2559.1,NY,1,11.52558032105324,88.47441967894676
Westchester-1999.0,898972.0,22710.0,2526.2,2740.0,304.8,19970.0,2221.4,NY,1,12.065169528841919,87.93483047115808
Westchester-2000.0,944382.0,22034.0,2333.2,2624.0,277.9,19410.0,2055.3,NY,1,11.908868112916402,88.09113188708359
Westchester-2001.0,925158.0,21591.0,2333.8,2789.0,301.5,18802.0,2032.3,NY,1,12.917419295076652,87.08258070492334
Westchester-2002.0,932270.0,19948.0,2139.7,2575.0,276.2,17373.0,1863.5,NY,1,12.90856226188089,87.09143773811911
Westchester-2003.0,938873.0,19498.0,2076.7,2616.0,278.6,16882.0,1798.1,NY,1,13.416760693404454,86.58323930659554
Westchester-2004.0,942114.0,18622.0,1976.6,2601.0,276.1,16021.0,1700.5,NY,1,13.967350445709375,86.03264955429061
Westchester-2005.0,943794.0,17345.0,1837.8,2648.0,280.6,14697.0,1557.2,NY,1,15.266647448832515,84.73335255116748
Westchester-2006.0,943326.0,17678.0,1874.0,2768.0,293.4,14910.0,1580.6,NY,1,15.65787985066184,84.34212014933816
Westchester-2007.0,950091.0,16786.0,1766.8,2478.0,260.8,14308.0,1506.0,NY,1,14.762301918265223,85.23769808173478
Westchester-2008.0,954255.0,16723.0,1752.5,2414.0,253.0,14309.0,1499.5,NY,1,14.435208993601625,85.56479100639838
Westchester-2009.0,956850.0,16636.0,1738.6,2482.0,259.4,14154.0,1479.2,NY,1,14.919451791295984,85.08054820870402
Westchester-2010.0,948303.0,15392.0,1623.1,2457.0,259.1,12935.0,1364.0,NY,1,15.962837837837837,84.03716216216216
Westchester-2011.0,953379.0,16283.0,1707.9,2557.0,268.2,13726.0,1439.7,NY,1,15.703494442056131,84.29650555794387
Westchester-2012.0,961058.0,15040.0,1564.9,2448.0,254.7,12592.0,1310.2,NY,0,16.27659574468085,83.72340425531914
Westchester-2013.0,966498.0,14135.0,1462.5,2192.0,226.8,11943.0,1235.7,NY,0,15.507605235231695,84.4923947647683
Westchester-2014.0,974944.0,12106.0,1241.7,2149.0,220.4,9957.0,1021.3,NY,0,17.75152816785065,82.24847183214935
Westchester-2015.0,976316.0,12240.0,1253.7,2148.0,220.0,10092.0,1033.7,NY,0,17.549019607843135,82.45098039215686
Westchester-2016.0,975138.0,12543.0,1286.3,2116.0,217.0,10427.0,1069.3,NY,0,16.86996731244519,83.13003268755482
Westchester-2017.0,980819.0,11580.0,1180.6,1953.0,199.1,9627.0,981.5,NY,0,16.865284974093264,83.13471502590673
Westchester-2018.0,966057.0,9846.0,1019.2,1677.0,173.6,8169.0,845.6,NY,0,17.032297379646558,82.96770262035345
Westchester-2019.0,964433.0,9664.0,1002.0,1633.0,169.3,8031.0,832.7,NY,0,16.897764900662253,83.10223509933775
Westchester-2020.0,963247.0,10307.0,1070.0,1584.0,164.4,8723.0,905.6,NY,0,15.36819637139808,84.63180362860192
Wyoming-1990.0,42507.0,1354.0,3185.4,212.0,498.7,1142.0,2686.6,NY,1,15.657311669128507,84.3426883308715
Wyoming-1991.0,42663.0,1220.0,2859.6,222.0,520.4,998.0,2339.3,NY,1,18.19672131147541,81.8032786885246
Wyoming-1992.0,42804.0,1179.0,2754.4,189.0,441.5,990.0,2312.9,NY,1,16.030534351145036,83.96946564885496
Wyoming-1993.0,43699.0,1151.0,2633.9,192.0,439.4,959.0,2194.6,NY,1,16.681146828844483,83.31885317115551
Wyoming-1994.0,43629.0,1052.0,2411.2,171.0,391.9,881.0,2019.3,NY,1,16.254752851711025,83.74524714828897
Wyoming-1995.0,43971.0,1146.0,2606.3,138.0,313.8,1008.0,2292.4,NY,1,12.041884816753926,87.95811518324608
Wyoming-1996.0,44087.0,1108.0,2513.2,122.0,276.7,986.0,2236.5,NY,1,11.010830324909747,88.98916967509025
Wyoming-1997.0,43969.0,1051.0,2390.3,114.0,259.3,937.0,2131.0,NY,1,10.846812559467175,89.15318744053282
Wyoming-1998.0,44690.0,1166.0,2609.1,108.0,241.7,1058.0,2367.4,NY,1,9.262435677530018,90.73756432246999
Wyoming-1999.0,44101.0,1023.0,2319.7,105.0,238.1,918.0,2081.6,NY,1,10.263929618768328,89.73607038123167
Wyoming-2000.0,46083.0,1124.0,2439.1,113.0,245.2,1011.0,2193.9,NY,1,10.053380782918149,89.94661921708185
Wyoming-2001.0,43504.0,1185.0,2723.9,102.0,234.5,1083.0,2489.4,NY,1,8.60759493670886,91.39240506329114
Wyoming-2002.0,43838.0,1145.0,2611.9,72.0,164.2,1073.0,2447.6,NY,1,6.2882096069869,93.7117903930131
Wyoming-2003.0,43238.0,1006.0,2326.7,80.0,185.0,926.0,2141.6,NY,1,7.952286282306163,92.04771371769384
Wyoming-2004.0,43015.0,681.0,1583.2,58.0,134.8,623.0,1448.3,NY,1,8.516886930983848,91.48311306901616
Wyoming-2005.0,43048.0,704.0,1635.4,83.0,192.8,621.0,1442.6,NY,1,11.789772727272728,88.21022727272727
Wyoming-2006.0,42807.0,753.0,1759.1,100.0,233.6,653.0,1525.5,NY,1,13.280212483399733,86.71978751660026
Wyoming-2007.0,42384.0,641.0,1512.4,54.0,127.4,587.0,1385.0,NY,1,8.424336973478939,91.57566302652106
Wyoming-2008.0,41742.0,547.0,1310.4,52.0,124.6,495.0,1185.9,NY,0,9.506398537477148,90.49360146252286
Wyoming-2009.0,41453.0,500.0,1206.2,47.0,113.4,453.0,1092.8,NY,0,9.4,90.60000000000001
Wyoming-2010.0,40743.0,476.0,1168.3,33.0,81.0,443.0,1087.3,NY,0,6.932773109243698,93.0672268907563
Wyoming-2011.0,42344.0,528.0,1246.9,37.0,87.4,491.0,1159.6,NY,0,7.007575757575757,92.99242424242425
Wyoming-2012.0,42170.0,552.0,1309.0,51.0,120.9,501.0,1188.0,NY,0,9.239130434782608,90.76086956521739
Wyoming-2013.0,41875.0,510.0,1217.9,41.0,97.9,469.0,1120.0,NY,0,8.03921568627451,91.96078431372548
Wyoming-2014.0,41454.0,380.0,916.7,36.0,86.8,344.0,829.8,NY,0,9.473684210526317,90.52631578947368
Wyoming-2015.0,40883.0,422.0,1032.2,58.0,141.9,364.0,890.3,NY,0,13.744075829383887,86.25592417061611
Wyoming-2016.0,40531.0,327.0,806.8,48.0,118.4,279.0,688.4,NY,0,14.678899082568808,85.3211009174312
Wyoming-2017.0,40666.0,346.0,850.8,71.0,174.6,275.0,676.2,NY,0,20.520231213872833,79.47976878612717
Wyoming-2018.0,39510.0,333.0,842.8,63.0,159.5,270.0,683.4,NY,0,18.91891891891892,81.08108108108108
Wyoming-2019.0,39619.0,257.0,648.7,46.0,116.1,211.0,532.6,NY,0,17.898832684824903,82.10116731517509
Wyoming-2020.0,39363.0,304.0,772.3,45.0,114.3,259.0,658.0,NY,0,14.802631578947366,85.19736842105263
Yates-1990.0,22810.0,507.0,2222.7,34.0,149.1,473.0,2073.7,NY,1,6.70611439842209,93.29388560157791
Yates-1991.0,22894.0,678.0,2961.5,57.0,249.0,621.0,2712.5,NY,1,8.4070796460177,91.5929203539823
Yates-1992.0,22970.0,548.0,2385.7,67.0,291.7,481.0,2094.0,NY,1,12.226277372262775,87.77372262773723
Yates-1993.0,23339.0,553.0,2369.4,59.0,252.8,494.0,2116.6,NY,1,10.669077757685352,89.33092224231464
Yates-1994.0,23302.0,608.0,2609.2,52.0,223.2,556.0,2386.1,NY,1,8.552631578947368,91.44736842105263
Yates-1995.0,23867.0,551.0,2308.6,60.0,251.4,491.0,2057.2,NY,1,10.88929219600726,89.11070780399274
Yates-1996.0,23930.0,497.0,2076.9,30.0,125.4,467.0,1951.5,NY,1,6.036217303822937,93.96378269617706
Yates-1997.0,23866.0,487.0,2040.6,35.0,146.7,452.0,1893.9,NY,1,7.186858316221765,92.81314168377823
Yates-1998.0,24188.0,429.0,1773.6,22.0,91.0,407.0,1682.7,NY,1,5.128205128205128,94.87179487179486
Yates-1999.0,24230.0,441.0,1820.1,32.0,132.1,409.0,1688.0,NY,1,7.2562358276643995,92.7437641723356
Yates-2000.0,25608.0,348.0,1359.0,26.0,101.5,322.0,1257.4,NY,0,7.471264367816093,92.52873563218391
Yates-2001.0,24666.0,348.0,1410.8,19.0,77.0,329.0,1333.8,NY,0,5.459770114942529,94.54022988505747
Yates-2002.0,24856.0,389.0,1565.0,30.0,120.7,359.0,1444.3,NY,1,7.712082262210797,92.2879177377892
Yates-2003.0,24565.0,360.0,1465.5,30.0,122.1,330.0,1343.4,NY,0,8.333333333333332,91.66666666666666
Yates-2004.0,24768.0,326.0,1316.2,30.0,121.1,296.0,1195.1,NY,0,9.202453987730062,90.79754601226993
Yates-2005.0,24704.0,302.0,1222.5,19.0,76.9,283.0,1145.6,NY,0,6.291390728476822,93.70860927152319
Yates-2006.0,24822.0,373.0,1502.7,23.0,92.7,350.0,1410.0,NY,0,6.166219839142091,93.8337801608579
Yates-2007.0,24679.0,337.0,1365.5,13.0,52.7,324.0,1312.9,NY,0,3.857566765578635,96.14243323442136
Yates-2008.0,24542.0,284.0,1157.2,15.0,61.1,269.0,1096.1,NY,0,5.28169014084507,94.71830985915493
Yates-2009.0,24634.0,350.0,1420.8,11.0,44.7,339.0,1376.1,NY,0,3.1428571428571432,96.85714285714285
Yates-2010.0,24182.0,474.0,1960.1,18.0,74.4,456.0,1885.7,NY,1,3.79746835443038,96.20253164556962
Yates-2011.0,25462.0,410.0,1610.2,13.0,51.1,397.0,1559.2,NY,1,3.1707317073170733,96.82926829268293
Yates-2012.0,25591.0,428.0,1672.5,20.0,78.2,408.0,1594.3,NY,1,4.672897196261682,95.32710280373831
Yates-2013.0,25375.0,413.0,1627.6,14.0,55.2,399.0,1572.4,NY,1,3.389830508474576,96.61016949152543
Yates-2014.0,25146.0,321.0,1276.5,18.0,71.6,303.0,1205.0,NY,0,5.607476635514018,94.39252336448598
Yates-2015.0,25121.0,299.0,1190.2,25.0,99.5,274.0,1090.7,NY,0,8.361204013377927,91.63879598662207
Yates-2016.0,24823.0,320.0,1289.1,17.0,68.5,303.0,1220.6,NY,0,5.3125,94.6875
Yates-2017.0,24910.0,259.0,1039.7,26.0,104.4,233.0,935.4,NY,0,10.038610038610038,89.96138996138995
Yates-2018.0,24430.0,245.0,1002.9,17.0,69.6,228.0,933.3,NY,0,6.938775510204081,93.06122448979592
Yates-2019.0,24639.0,187.0,759.0,23.0,93.3,164.0,665.6,NY,0,12.299465240641712,87.70053475935828
Yates-2020.0,24704.0,221.0,894.6,16.0,64.8,205.0,829.8,NY,0,7.239819004524888,92.76018099547511
Alachua County-2020.0,271588.0,8714.0,31.166857929768188,1675.0,162.14208955223882,7039.0,38.58332149453047,FL,0,19.221941703006657,80.77805829699335
Baker County-2020.0,28532.0,406.0,70.27586206896552,129.0,221.1782945736434,277.0,103.00361010830323,FL,0,31.773399014778324,68.22660098522168
